pid,group,name,slice,otsu_foreground,huang_foreground,otsu_foreground_ratio,huang_foreground_ratio,otsu_foreground_normalized,huang_foreground_normalized
2,5,2,4,4692,6332,0.07159423828125,0.09661865234375,0.9333598567734235,0.5460974557999138
2,5,2,5,5027,7913,0.0767059326171875,0.1207427978515625,1.0,0.6824493316084519
2,5,2,6,4953,8913,0.0755767822265625,0.1360015869140625,0.9852794907499502,0.76869340232859
2,5,2,7,4864,9479,0.07421875,0.1446380615234375,0.9675750944897553,0.817507546356188
2,5,2,8,4765,9413,0.0727081298828125,0.1436309814453125,0.9478814402227969,0.8118154376886589
2,5,2,9,4665,9674,0.0711822509765625,0.147613525390625,0.9279888601551621,0.834325140146615
2,5,2,10,3721,8515,0.0567779541015625,0.1299285888671875,0.7402029043166899,0.734368262181975
2,5,2,11,3482,8247,0.053131103515625,0.1258392333984375,0.6926596379550428,0.711254851228978
2,5,2,12,3367,8515,0.0513763427734375,0.1299285888671875,0.6697831708772628,0.734368262181975
2,5,2,13,3003,8787,0.0458221435546875,0.1340789794921875,0.5973741794310722,0.7578266494178525
2,5,2,14,3247,9232,0.0495452880859375,0.140869140625,0.645912074796101,0.7962052608883139
2,5,2,15,4151,9937,0.0633392333984375,0.1516265869140625,0.8257409986075194,0.8570073307460112
2,5,2,16,4212,10057,0.06427001953125,0.1534576416015625,0.8378754724487766,0.8673566192324278
2,5,2,17,4514,11595,0.068878173828125,0.1769256591796875,0.8979510642530336,1.0
2,5,2,18,3410,9843,0.052032470703125,0.1501922607421875,0.6783369803063457,0.8489003880983182
2,5,2,19,3095,9000,0.0472259521484375,0.1373291015625,0.6156753530932962,0.7761966364812419
2,5,2,20,2947,8265,0.0449676513671875,0.1261138916015625,0.5862343345931967,0.7128072445019404
2,5,2,21,3914,8599,0.059722900390625,0.1312103271484375,0.7785955838472249,0.7416127641224666
2,5,2,22,4125,8561,0.0629425048828125,0.1306304931640625,0.8205689277899344,0.7383354894351013
2,5,2,23,4714,8386,0.071929931640625,0.127960205078125,0.9377362243883032,0.7232427770590771
2,5,2,24,4341,8478,0.0662384033203125,0.129364013671875,0.8635369007360255,0.7311772315653299
2,5,2,25,3873,8109,0.0590972900390625,0.1237335205078125,0.7704396260194948,0.6993531694695989
2,5,2,26,3168,6625,0.04833984375,0.1010894775390625,0.6301969365426696,0.5713669685209142
2,5,2,27,3242,5742,0.049468994140625,0.087615966796875,0.6449174457927194,0.49521345407503237
2,5,2,28,3230,4928,0.049285888671875,0.0751953125,0.6425303361846031,0.42501078050884
2,5,2,29,2932,3775,0.04473876953125,0.0576019287109375,0.5832504475830516,0.3255713669685209
2,5,2,30,2451,2787,0.0373992919921875,0.0425262451171875,0.4875671374577283,0.24036222509702457
3,5,3,1,4163,5240,0.0635223388671875,0.0799560546875,0.2669274172864837,0.2296633941093969
3,5,3,2,4999,6741,0.0762786865234375,0.1028594970703125,0.3205309053603488,0.29545056100981765
3,5,3,3,5815,7612,0.0887298583984375,0.11614990234375,0.372852013336753,0.3336255259467041
3,5,3,4,6679,9060,0.1019134521484375,0.13824462890625,0.42825083354706334,0.3970897615708275
3,5,3,5,7757,11315,0.1183624267578125,0.1726531982421875,0.4973711208002052,0.49592391304347827
3,5,3,6,8003,13603,0.1221160888671875,0.2075653076171875,0.5131443959989741,0.5962044179523142
3,5,3,7,8499,15284,0.1296844482421875,0.23321533203125,0.5449474224160041,0.6698807854137447
3,5,3,8,9063,16850,0.1382904052734375,0.257110595703125,0.5811105411644011,0.7385168302945302
3,5,3,9,11029,18812,0.1682891845703125,0.28704833984375,0.7071685047448064,0.8245091164095372
3,5,3,10,11890,20941,0.181427001953125,0.3195343017578125,0.7623749679404975,0.917820827489481
3,5,3,11,12795,21798,0.1952362060546875,0.332611083984375,0.8204026673506027,0.9553821879382889
3,5,3,12,13760,22079,0.2099609375,0.3368988037109375,0.8822775070530905,0.9676981065918654
3,5,3,13,15579,22518,0.2377166748046875,0.343597412109375,0.9989099769171582,0.9869389901823282
3,5,3,14,14550,21969,0.222015380859375,0.3352203369140625,0.9329315209027956,0.9628769284712483
3,5,3,15,15596,22816,0.23797607421875,0.34814453125,1.0,1.0
3,5,3,16,14280,22096,0.2178955078125,0.337158203125,0.9156193895870736,0.9684431977559608
3,5,3,17,12451,21980,0.1899871826171875,0.33538818359375,0.7983457296742754,0.9633590462833099
3,5,3,18,11195,21286,0.1708221435546875,0.324798583984375,0.7178122595537317,0.9329417952314165
3,5,3,19,11327,21905,0.1728363037109375,0.3342437744140625,0.7262759681969736,0.9600718793828892
3,5,3,20,9525,18266,0.1453399658203125,0.278717041015625,0.6107335214157477,0.800578541374474
3,5,3,21,8357,15356,0.1275177001953125,0.23431396484375,0.5358425237240318,0.6730364656381487
3,5,3,22,7243,13433,0.1105194091796875,0.2049713134765625,0.4644139522954604,0.5887535063113605
3,5,3,23,6916,11338,0.10552978515625,0.173004150390625,0.44344703770197486,0.4969319775596073
3,5,3,24,5631,9220,0.0859222412109375,0.14068603515625,0.36105411644011287,0.4041023842917251
3,5,3,25,4500,6660,0.06866455078125,0.10162353515625,0.2885355219286997,0.2919004207573633
3,5,3,26,3508,4818,0.05352783203125,0.073516845703125,0.22492946909463965,0.21116760168302945
3,5,3,27,2943,3543,0.0449066162109375,0.0540618896484375,0.18870223134136957,0.15528576437587657
3,5,3,28,2398,2864,0.036590576171875,0.043701171875,0.1537573736855604,0.12552594670406733
3,5,3,29,1935,2254,0.0295257568359375,0.034393310546875,0.12407027442934086,0.09879032258064516
3,5,3,30,1301,1602,0.0198516845703125,0.024444580078125,0.08341882533983072,0.07021388499298738
4,5,4,1,3143,3930,0.0479583740234375,0.059967041015625,0.33182010135135137,0.21052067709449326
4,5,4,2,3981,5398,0.0607452392578125,0.082366943359375,0.42029138513513514,0.28915791729162205
4,5,4,3,4936,6683,0.0753173828125,0.1019744873046875,0.5211148648648649,0.35799228626526675
4,5,4,4,5604,8214,0.08551025390625,0.125335693359375,0.5916385135135135,0.44000428540818515
4,5,4,5,4835,8579,0.0737762451171875,0.1309051513671875,0.5104518581081081,0.4595564602528391
4,5,4,6,4626,9339,0.070587158203125,0.1425018310546875,0.48838682432432434,0.5002678380115706
4,5,4,7,4756,10618,0.07257080078125,0.162017822265625,0.5021114864864865,0.5687808013713306
4,5,4,8,4514,12585,0.068878173828125,0.1920318603515625,0.4765625,0.6741482751232055
4,5,4,9,4782,13739,0.072967529296875,0.2096405029296875,0.504856418918919,0.7359652881937004
4,5,4,10,5409,14858,0.0825347900390625,0.226715087890625,0.5710515202702703,0.7959074351832012
4,5,4,11,6311,16317,0.0962982177734375,0.2489776611328125,0.6662795608108109,0.8740625669595029
4,5,4,12,7405,16860,0.1129913330078125,0.25726318359375,0.7817778716216216,0.9031497750160703
4,5,4,13,9181,17879,0.1400909423828125,0.2728118896484375,0.9692778716216216,0.957735161774159
4,5,4,14,8861,17472,0.1352081298828125,0.2666015625,0.9354940878378378,0.935933147632312
4,5,4,15,9472,18668,0.14453125,0.28485107421875,1.0,1.0
4,5,4,16,8131,17098,0.1240692138671875,0.260894775390625,0.858424831081081,0.915898864366831
4,5,4,17,7635,16835,0.1165008544921875,0.2568817138671875,0.8060599662162162,0.9018105849582173
4,5,4,18,6392,16426,0.0975341796875,0.250640869140625,0.674831081081081,0.879901435611742
4,5,4,19,6069,14543,0.0926055908203125,0.2219085693359375,0.6407305743243243,0.7790336404542533
4,5,4,20,5174,13022,0.078948974609375,0.198699951171875,0.5462415540540541,0.6975573173344761
4,5,4,21,5240,12102,0.0799560546875,0.184661865234375,0.5532094594594594,0.6482751232054853
4,5,4,22,4672,10379,0.0712890625,0.1583709716796875,0.49324324324324326,0.5559781444182559
4,5,4,23,4822,8750,0.073577880859375,0.133514404296875,0.5090793918918919,0.46871652024855365
4,5,4,24,3171,5327,0.0483856201171875,0.0812835693359375,0.33477618243243246,0.2853546175273195
4,5,4,25,2819,3535,0.0430145263671875,0.0539398193359375,0.2976140202702703,0.18936147418041568
4,5,4,26,2412,2825,0.03680419921875,0.0431060791015625,0.2546452702702703,0.15132847653739018
4,5,4,27,1887,2168,0.0287933349609375,0.0330810546875,0.19921875,0.11613456181701307
4,5,4,28,1204,1459,0.01837158203125,0.0222625732421875,0.12711148648648649,0.07815513177630169
4,5,4,29,679,798,0.0103607177734375,0.012176513671875,0.07168496621621621,0.042746946646668095
4,5,4,30,161,246,0.0024566650390625,0.003753662109375,0.016997466216216218,0.013177630169273624
5,5,5,1,3095,3824,0.0472259521484375,0.058349609375,0.6745858761987794,0.32390310011858375
5,5,5,2,4446,5663,0.067840576171875,0.0864105224609375,0.9690496948561464,0.47967135354904283
5,5,5,3,4117,6648,0.0628204345703125,0.1014404296875,0.8973408892763731,0.5631035066915128
5,5,5,4,4416,8637,0.0673828125,0.1317901611328125,0.962510897994769,0.7315771641538201
5,5,5,5,4095,9940,0.0624847412109375,0.15167236328125,0.8925457715780296,0.8419447738438083
5,5,5,6,4077,9967,0.0622100830078125,0.1520843505859375,0.8886224934612031,0.8442317465695409
5,5,5,7,4376,9609,0.0667724609375,0.1466217041015625,0.953792502179599,0.8139081822801965
5,5,5,8,3878,9659,0.059173583984375,0.1473846435546875,0.8452484742807324,0.8181433169574792
5,5,5,9,3173,9199,0.0484161376953125,0.1403656005859375,0.691586748038361,0.779180077926478
5,5,5,10,3130,8943,0.047760009765625,0.1364593505859375,0.6822144725370531,0.7574961883787904
5,5,5,11,3591,9580,0.0547943115234375,0.14617919921875,0.7826939843068875,0.8114518041673725
5,5,5,12,3487,9455,0.0532073974609375,0.1442718505859375,0.7600261551874455,0.8008639674741657
5,5,5,13,3928,10764,0.0599365234375,0.16424560546875,0.8561464690496948,0.9117397933254278
5,5,5,14,4183,10781,0.0638275146484375,0.1645050048828125,0.9117262423714037,0.9131797391157038
5,5,5,15,4588,11806,0.07000732421875,0.180145263671875,1.0,1.0
5,5,5,16,3879,11236,0.0591888427734375,0.17144775390625,0.8454664341761116,0.9517194646789768
5,5,5,17,3621,11062,0.0552520751953125,0.168792724609375,0.789232781168265,0.9369811960020329
5,5,5,18,3235,9815,0.0493621826171875,0.1497650146484375,0.7051002615518744,0.8313569371506014
5,5,5,19,3075,9696,0.0469207763671875,0.14794921875,0.6702266782911944,0.8212773166186684
5,5,5,20,3837,9883,0.0585479736328125,0.1508026123046875,0.8363121185701831,0.8371167203117059
5,5,5,21,3913,9134,0.0597076416015625,0.139373779296875,0.8528770706190061,0.7736744028460105
5,5,5,22,3453,9001,0.0526885986328125,0.1373443603515625,0.752615518744551,0.7624089446044384
5,5,5,23,3283,8845,0.0500946044921875,0.1349639892578125,0.7155623365300785,0.7491953244113163
5,5,5,24,3154,7773,0.048126220703125,0.1186065673828125,0.6874455100261552,0.6583940369303743
5,5,5,25,2106,6124,0.032135009765625,0.09344482421875,0.45902353966870096,0.5187192952735897
5,5,5,26,1923,4081,0.0293426513671875,0.0622711181640625,0.4191368788142982,0.34567169235981704
5,5,5,27,2446,3165,0.037322998046875,0.0482940673828125,0.533129904097646,0.2680840250719973
5,5,5,28,1695,2276,0.0258636474609375,0.03472900390625,0.3694420226678291,0.19278333050991023
5,5,5,29,724,1091,0.01104736328125,0.0166473388671875,0.15780296425457715,0.09241063865830934
5,5,5,30,115,266,0.0017547607421875,0.004058837890625,0.025065387968613774,0.022530916483144165
6,8,3,1,4496,4901,0.068603515625,0.0747833251953125,0.3265068990559187,0.2188141798374855
6,8,3,2,5436,6269,0.08294677734375,0.0956573486328125,0.39477124183006534,0.27989106170193767
6,8,3,3,6388,7695,0.09747314453125,0.1174163818359375,0.46390704429920115,0.34355746048754354
6,8,3,4,6543,8810,0.0998382568359375,0.134429931640625,0.47516339869281043,0.3933386909545495
6,8,3,5,6504,10509,0.0992431640625,0.1603546142578125,0.47233115468409587,0.46919367800696493
6,8,3,6,7041,12858,0.1074371337890625,0.196197509765625,0.5113289760348584,0.5740691133136887
6,8,3,7,7110,14654,0.108489990234375,0.223602294921875,0.5163398692810458,0.6542548441825163
6,8,3,8,6699,14619,0.1022186279296875,0.2230682373046875,0.4864923747276688,0.6526922046611304
6,8,3,9,7103,14864,0.1083831787109375,0.226806640625,0.5158315177923021,0.6636306813108314
6,8,3,10,6869,16222,0.1048126220703125,0.247528076171875,0.4988380537400145,0.7242610947406019
6,8,3,11,8021,18195,0.1223907470703125,0.2776336669921875,0.5824981844589687,0.8123493169032949
6,8,3,12,9302,19758,0.141937255859375,0.301483154296875,0.6755265068990559,0.8821323332440396
6,8,3,13,11313,21656,0.1726226806640625,0.3304443359375,0.8215686274509804,0.9668720421466203
6,8,3,14,12630,22355,0.192718505859375,0.3411102294921875,0.9172113289760349,0.9980801857308689
6,8,3,15,13770,21955,0.210113525390625,0.3350067138671875,1.0,0.9802214483436021
6,8,3,16,13657,22398,0.2083892822265625,0.341766357421875,0.9917937545388525,1.0
6,8,3,17,12048,22046,0.183837890625,0.336395263671875,0.8749455337690631,0.9842843110992053
6,8,3,18,9363,19702,0.1428680419921875,0.300628662109375,0.6799564270152505,0.8796321100098223
6,8,3,19,9105,19345,0.1389312744140625,0.2951812744140625,0.6612200435729847,0.8636931868916867
6,8,3,20,8968,17559,0.1368408203125,0.2679290771484375,0.6512708787218591,0.7839539244575409
6,8,3,21,9836,17446,0.15008544921875,0.266204833984375,0.7143064633260712,0.778908831145638
6,8,3,22,8710,15171,0.132904052734375,0.2314910888671875,0.6325344952795933,0.6773372622555586
6,8,3,23,8049,13769,0.1228179931640625,0.2100982666015625,0.5845315904139433,0.6147423877131887
6,8,3,24,7197,12077,0.1098175048828125,0.1842803955078125,0.5226579520697168,0.5391999285650505
6,8,3,25,6062,9788,0.092498779296875,0.14935302734375,0.4402323892519971,0.43700330386641667
6,8,3,26,5114,7877,0.078033447265625,0.1201934814453125,0.37138707334785764,0.35168318599874987
6,8,3,27,4409,6097,0.0672760009765625,0.0930328369140625,0.32018881626724766,0.272211804625413
6,8,3,28,4095,4879,0.0624847412109375,0.0744476318359375,0.2973856209150327,0.21783194928118582
6,8,3,29,3477,3973,0.0530548095703125,0.0606231689453125,0.25250544662309365,0.1773819090990267
6,8,3,30,2638,2943,0.040252685546875,0.0449066162109375,0.1915758896151053,0.1313956603268149
7,8,4,1,1891,2246,0.0288543701171875,0.034271240234375,0.13450458780852123,0.1001828805923547
7,8,4,2,2749,3225,0.0419464111328125,0.0492095947265625,0.19553311046304858,0.14385119764485482
7,8,4,3,3922,4981,0.059844970703125,0.0760040283203125,0.2789672096166157,0.2221776171996967
7,8,4,4,4460,6261,0.06805419921875,0.0955352783203125,0.31723451170068995,0.27927204603238326
7,8,4,5,4813,7958,0.0734405517578125,0.121429443359375,0.342342983142471,0.35496676925821846
7,8,4,6,6083,10214,0.0928192138671875,0.155853271484375,0.4326765772814567,0.45559570007582856
7,8,4,7,6577,12300,0.1003570556640625,0.18768310546875,0.4678142115370937,0.5486417770640974
7,8,4,8,7122,13798,0.108673095703125,0.210540771484375,0.5065794153211466,0.6154601008073509
7,8,4,9,7131,15037,0.1088104248046875,0.2294464111328125,0.5072195746496906,0.6707257237164905
7,8,4,10,7133,16502,0.1088409423828125,0.251800537109375,0.5073618322782559,0.7360720817164013
7,8,4,11,7951,19233,0.1213226318359375,0.2934722900390625,0.5655452023614767,0.8578883982336412
7,8,4,12,9481,20198,0.1446685791015625,0.308197021484375,0.6743722882139555,0.9009322449707837
7,8,4,13,10603,20316,0.1617889404296875,0.30999755859375,0.7541788178391067,0.906195637628797
7,8,4,14,11631,21812,0.1774749755859375,0.33282470703125,0.8272992389216872,0.9729247513269994
7,8,4,15,13475,22419,0.2056121826171875,0.3420867919921875,0.9584607724589231,1.0
7,8,4,16,14059,21989,0.2145233154296875,0.3355255126953125,1.0,0.9808198403140194
7,8,4,17,13632,22241,0.2080078125,0.3393707275390625,0.9696279963013017,0.9920603059904545
7,8,4,18,10547,21485,0.1609344482421875,0.3278350830078125,0.7501956042392773,0.958338908961149
7,8,4,19,9741,20071,0.1486358642578125,0.3062591552734375,0.6928657799274486,0.8952674071100406
7,8,4,20,9149,18239,0.1396026611328125,0.2783050537109375,0.6507575218721104,0.8135510058432579
7,8,4,21,9422,17701,0.143768310546875,0.2700958251953125,0.6701756881712781,0.7895535037245194
7,8,4,22,8148,15771,0.12432861328125,0.2406463623046875,0.5795575787751618,0.7034658102502341
7,8,4,23,7433,14615,0.1134185791015625,0.2230072021484375,0.5287004765630557,0.6519024042107141
7,8,4,24,6508,12460,0.09930419921875,0.19012451171875,0.4629063233515897,0.5557785806681832
7,8,4,25,6472,10733,0.0987548828125,0.1637725830078125,0.46034568603741377,0.4787457067665819
7,8,4,26,5565,8385,0.0849151611328125,0.1279449462890625,0.3958318514830358,0.3740131138766225
7,8,4,27,4727,6750,0.0721282958984375,0.102996826171875,0.3362259051141617,0.3010839020473705
7,8,4,28,4367,5499,0.0666351318359375,0.0839080810546875,0.310619531972402,0.24528301886792453
7,8,4,29,3951,4636,0.0602874755859375,0.07073974609375,0.281029945230813,0.20678888442838664
7,8,4,30,3345,3984,0.0510406494140625,0.060791015625,0.23792588377551746,0.17770640974173693
8,8,5,1,2485,2858,0.0379180908203125,0.043609619140625,0.17294174959983297,0.1245044652581137
8,8,5,2,3270,3832,0.049896240234375,0.0584716796875,0.22757324796436773,0.1669353082117186
8,8,5,3,4250,5086,0.064849853515625,0.077606201171875,0.29577562808824553,0.22156392942714007
8,8,5,4,4240,5922,0.064697265625,0.090362548828125,0.29507968543392027,0.25798301023742104
8,8,5,5,4585,7122,0.0699615478515625,0.108673095703125,0.31908970700814254,0.3102592027880636
8,8,5,6,5496,9677,0.0838623046875,0.1476593017578125,0.3824900828171759,0.42156392942714005
8,8,5,7,6045,11926,0.0922393798828125,0.181976318359375,0.4206973345396339,0.5195382269658027
8,8,5,8,6671,13993,0.1017913818359375,0.2135162353515625,0.4642633447003967,0.6095839686342844
8,8,5,9,7454,15267,0.113739013671875,0.2329559326171875,0.5187556545340664,0.66508385972555
8,8,5,10,7735,16450,0.1180267333984375,0.251007080078125,0.5383116431206069,0.7166194728817251
8,8,5,11,9703,19244,0.1480560302734375,0.29364013671875,0.6752731574918227,0.8383358745371379
8,8,5,12,10240,20368,0.15625,0.310791015625,0.7126452780290904,0.8873012415595731
8,8,5,13,11713,21590,0.1787261962890625,0.329437255859375,0.8151576310112046,0.9405358309736441
8,8,5,14,13302,22955,0.202972412109375,0.3502655029296875,0.9257429187834922,1.0
8,8,5,15,14369,22954,0.2192535400390625,0.350250244140625,1.0,0.9999564365062078
8,8,5,16,13641,22498,0.2081451416015625,0.343292236328125,0.9493353747651193,0.9800914833369636
8,8,5,17,14084,22877,0.21490478515625,0.3490753173828125,0.9801656343517294,0.9966020474842082
8,8,5,18,11976,21974,0.1827392578125,0.335296630859375,0.8334609228199596,0.9572642125898497
8,8,5,19,11089,21445,0.1692047119140625,0.3272247314453125,0.771730809381307,0.9342191243737747
8,8,5,20,9946,19636,0.151763916015625,0.29962158203125,0.6921845639919271,0.8554127641036812
8,8,5,21,9049,17777,0.1380767822265625,0.2712554931640625,0.6297585078989492,0.7744282291439774
8,8,5,22,8424,16067,0.1285400390625,0.2451629638671875,0.5862620920036189,0.6999346547593117
8,8,5,23,7316,14082,0.11163330078125,0.214874267578125,0.5091516459043774,0.6134611195817905
8,8,5,24,6208,11919,0.0947265625,0.1818695068359375,0.43204119980513606,0.5192332825092573
8,8,5,25,5562,9470,0.084869384765625,0.144500732421875,0.38708330433572274,0.4125462862121542
8,8,5,26,3992,6729,0.0609130859375,0.1026763916015625,0.2778203076066532,0.2931387497277282
8,8,5,27,3010,4985,0.045928955078125,0.0760650634765625,0.20947873895191035,0.21716401655412765
8,8,5,28,2646,3628,0.040374755859375,0.05535888671875,0.18414642633447004,0.15804835547810933
8,8,5,29,2406,2969,0.036712646484375,0.0453033447265625,0.16744380263066325,0.12934001306904813
8,8,5,30,2059,2388,0.0314178466796875,0.03643798828125,0.1432945925255759,0.1040296231757787
9,8,6,1,2495,2841,0.0380706787109375,0.0433502197265625,0.1850478380182452,0.12786929516608156
9,8,6,2,3268,3741,0.04986572265625,0.0570831298828125,0.2423792924423348,0.1683769916284094
9,8,6,3,3866,4998,0.058990478515625,0.076263427734375,0.28673143959059555,0.22495274102079396
9,8,6,4,5011,7051,0.0764617919921875,0.1075897216796875,0.37165319290958987,0.31735529750652625
9,8,6,5,5645,9108,0.0861358642578125,0.13897705078125,0.418675368983164,0.40993788819875776
9,8,6,6,6597,11238,0.1006622314453125,0.171478271484375,0.4892828005636728,0.5058061031596003
9,8,6,7,6828,12633,0.10418701171875,0.1927642822265625,0.5064154861677668,0.5685930326762085
9,8,6,8,7356,14261,0.11224365234375,0.2176055908203125,0.5455759104056961,0.6418669547213971
9,8,6,9,7659,15300,0.1168670654296875,0.23345947265625,0.5680486538604168,0.6886308398595733
9,8,6,10,7845,15760,0.1197052001953125,0.240478515625,0.5818438033078692,0.7093347736069854
9,8,6,11,9266,18371,0.141387939453125,0.2803192138671875,0.6872357783875992,0.8268521018993609
9,8,6,12,9560,19506,0.1458740234375,0.297637939453125,0.7090410146109917,0.8779368079935188
9,8,6,13,10924,20316,0.16668701171875,0.30999755859375,0.8102054438923089,0.9143937348096138
9,8,6,14,13047,21710,0.1990814208984375,0.331268310546875,0.9676629830156493,0.9771356557745972
9,8,6,15,13483,20690,0.2057342529296875,0.315704345703125,1.0,0.9312269331172923
9,8,6,16,13453,21453,0.2052764892578125,0.3273468017578125,0.9977749758955722,0.9655684580070213
9,8,6,17,13239,22218,0.2020111083984375,0.339019775390625,0.9819031372839873,1.0
9,8,6,18,10666,20187,0.162750244140625,0.3080291748046875,0.7910702365942298,0.9085876316500135
9,8,6,19,10081,20031,0.1538238525390625,0.3056488037109375,0.7476822665578877,0.9015662975965434
9,8,6,20,8599,18641,0.1312103271484375,0.2844390869140625,0.6377660757991545,0.8390044108380592
9,8,6,21,9102,17757,0.138885498046875,0.2709503173828125,0.6750723132833939,0.7992168512017284
9,8,6,22,7839,15015,0.1196136474609375,0.2291107177734375,0.5813987984869836,0.6758034026465028
9,8,6,23,7352,14127,0.1121826171875,0.2155609130859375,0.5452792405251057,0.6358358088036727
9,8,6,24,6367,12843,0.0971527099609375,0.1959686279296875,0.4722242824297263,0.5780448285174183
